"p5.2.i.txt",190
"p5.2.j.txt",270
"p5.2.k.txt",270
"p5.2.l.txt",370
"p5.2.m.txt",450
"p5.2.n.txt",450
"p5.2.o.txt",550
"p5.2.p.txt",550
"p5.2.q.txt",620
"p5.2.r.txt",690
"p5.2.s.txt",810
"p5.2.t.txt",810
"p5.2.u.txt",950
"p5.2.v.txt",1020
"p5.2.w.txt",1070
"p5.2.x.txt",1140
"p5.2.y.txt",1190
"p5.2.z.txt",1260
"p5.3.a.txt",0
"p5.3.b.txt",15
"p5.3.c.txt",20
"p5.3.d.txt",50
"p5.3.e.txt",60
"p5.3.f.txt",65
"p5.3.g.txt",105
"p5.3.h.txt",125
"p5.3.i.txt",175
"p5.3.j.txt",205
"p5.3.k.txt",265
"p5.3.l.txt",300
"p5.3.m.txt",350
"p5.3.n.txt",435
"p5.3.o.txt",485
"p5.3.p.txt",575
"p5.3.q.txt",600
"p5.3.r.txt",660
"p5.3.s.txt",720
"p5.3.t.txt",805
"p5.3.u.txt",875
"p5.3.v.txt",910
"p5.3.w.txt",1035
"p5.3.x.txt",1030
"p5.3.y.txt",1100
"p5.3.z.txt",1170
"p5.4.a.txt",0
"p5.4.b.txt",0
"p5.4.c.txt",20
"p5.4.d.txt",20
"p5.4.e.txt",20
"p5.4.f.txt",80
"p5.4.g.txt",80
"p5.4.h.txt",80
"p5.4.i.txt",140
"p5.4.j.txt",140
"p5.4.k.txt",200
"p5.4.l.txt",240
"p5.4.m.txt",270
"p5.4.n.txt",370
"p5.4.o.txt",390
"p5.4.p.txt",460
"p5.4.q.txt",510
"p5.4.r.txt",630
"p5.4.s.txt",630
"p5.4.t.txt",680
"p5.4.u.txt",750
"p5.4.v.txt",820
"p5.4.w.txt",890
"p5.4.x.txt",890
"p5.4.y.txt",890
"p5.4.z.txt",960
"p6.2.a.txt",0
"p6.2.b.txt",0
"p6.2.c.txt",0
"p6.2.d.txt",66
"p6.2.e.txt",66
"p6.2.f.txt",102
"p6.2.g.txt",156
"p6.2.h.txt",192
"p6.2.i.txt",240
"p6.2.j.txt",330
"p6.2.k.txt",384
"p6.2.l.txt",438
"p6.2.m.txt",516
"p6.2.n.txt",588
"p6.3.a.txt",0
"p6.3.b.txt",0
"p6.3.c.txt",0
