"p5.2.i.txt",350
"p5.2.j.txt",440
"p5.2.k.txt",520
"p5.2.l.txt",590
"p5.2.m.txt",700
"p5.2.n.txt",770
"p5.2.o.txt",860
"p5.2.p.txt",930
"p5.2.q.txt",980
"p5.2.r.txt",1080
"p5.2.s.txt",1090
"p5.2.t.txt",1100
"p5.2.u.txt",1130
"p5.2.v.txt",1180
"p5.2.w.txt",1210
"p5.2.x.txt",1280
"p5.2.y.txt",1330
"p5.2.z.txt",1400
"p5.3.a.txt",0
"p5.3.b.txt",15
"p5.3.c.txt",20
"p5.3.d.txt",55
"p5.3.e.txt",65
"p5.3.f.txt",80
"p5.3.g.txt",135
"p5.3.h.txt",140
"p5.3.i.txt",240
"p5.3.j.txt",245
"p5.3.k.txt",295
"p5.3.l.txt",415
"p5.3.m.txt",460
"p5.3.n.txt",530
"p5.3.o.txt",650
"p5.3.p.txt",740
"p5.3.q.txt",835
"p5.3.r.txt",860
"p5.3.s.txt",960
"p5.3.t.txt",980
"p5.3.u.txt",1025
"p5.3.v.txt",1135
"p5.3.w.txt",1185
"p5.3.x.txt",1225
"p5.3.y.txt",1205
"p5.3.z.txt",1255
"p5.4.a.txt",0
"p5.4.b.txt",0
"p5.4.c.txt",20
"p5.4.d.txt",20
"p5.4.e.txt",20
"p5.4.f.txt",80
"p5.4.g.txt",80
"p5.4.h.txt",80
"p5.4.i.txt",180
"p5.4.j.txt",180
"p5.4.k.txt",180
"p5.4.l.txt",320
"p5.4.m.txt",320
"p5.4.n.txt",320
"p5.4.o.txt",380
"p5.4.p.txt",560
"p5.4.q.txt",560
"p5.4.r.txt",700
"p5.4.s.txt",700
"p5.4.t.txt",790
"p5.4.u.txt",950
"p5.4.v.txt",1010
"p5.4.w.txt",1090
"p5.4.x.txt",1100
"p5.4.y.txt",1150
"p5.4.z.txt",1200
"p6.2.a.txt",0
"p6.2.b.txt",0
"p6.2.c.txt",0
"p6.2.d.txt",120
"p6.2.e.txt",180
"p6.2.f.txt",276
"p6.2.g.txt",342
"p6.2.h.txt",474
"p6.2.i.txt",558
"p6.2.j.txt",612
"p6.2.k.txt",696
"p6.2.l.txt",714
"p6.2.m.txt",768
"p6.2.n.txt",828
"p6.3.a.txt",0
"p6.3.b.txt",0
"p6.3.c.txt",0
"p6.3.d.txt",0
"p6.3.e.txt",0
"p6.3.f.txt",0
"p6.3.g.txt",174
"p6.3.h.txt",252
"p6.3.i.txt",360
"p6.3.j.txt",426
"p6.3.k.txt",462
"p6.3.l.txt",546
"p6.3.m.txt",648
"p6.3.n.txt",702
"p6.4.a.txt",0
"p6.4.b.txt",0
"p6.4.c.txt",0
"p6.4.d.txt",0
"p6.4.e.txt",0
"p6.4.f.txt",0
"p6.4.g.txt",0
"p6.4.h.txt",0
"p6.4.i.txt",0
"p6.4.j.txt",234
"p6.4.k.txt",300
"p6.4.l.txt",444
"p6.4.m.txt",486
"p6.4.n.txt",576
"p7.2.a.txt",30
"p7.2.b.txt",64
"p7.2.c.txt",82
"p7.2.d.txt",121
"p7.2.e.txt",206
"p7.2.f.txt",230
"p7.2.g.txt",256
"p7.2.h.txt",281
"p7.2.i.txt",263
"p7.2.j.txt",339
"p7.2.k.txt",352
"p7.2.l.txt",376
"p7.2.m.txt",411
"p7.2.n.txt",398
"p7.2.o.txt",440
"p7.2.p.txt",484
"p7.2.q.txt",484
"p7.2.r.txt",496
"p7.2.s.txt",445
"p7.2.t.txt",539
"p7.3.a.txt",0
"p7.3.b.txt",46
"p7.3.c.txt",64
"p7.3.d.txt",85
"p7.3.e.txt",120
"p7.3.f.txt",176
"p7.3.g.txt",258
"p7.3.h.txt",295
"p7.3.i.txt",317
"p7.3.j.txt",311
"p7.3.k.txt",328
"p7.3.l.txt",361
"p7.3.m.txt",364
"p7.3.n.txt",402
"p7.3.o.txt",454
"p7.3.p.txt",506
"p7.3.q.txt",443
"p7.3.r.txt",471
"p7.3.s.txt",492
"p7.3.t.txt",530
"p7.4.a.txt",0
"p7.4.b.txt",30
"p7.4.c.txt",46
"p7.4.d.txt",79
"p7.4.e.txt",99
"p7.4.f.txt",121
"p7.4.g.txt",158
"p7.4.h.txt",214
"p7.4.i.txt",270
"p7.4.j.txt",333
"p7.4.k.txt",365
"p7.4.l.txt",391
"p7.4.m.txt",410
"p7.4.n.txt",378
"p7.4.o.txt",407
"p7.4.p.txt",440
"p7.4.q.txt",513
"p7.4.r.txt",519
"p7.4.s.txt",522
"p7.4.t.txt",566
